Jour,Product_ID,Stock,Consommation,Reapprovisionnement
2025-04-21,P050,313,11,0
2025-04-22,P001,194,32,92
2025-04-22,P002,446,12,0
2025-04-22,P003,258,29,34
2025-04-22,P004,345,25,0
2025-04-22,P005,459,17,57
2025-04-22,P006,101,39,0
2025-04-22,P007,162,42,0
2025-04-22,P008,310,43,95
2025-04-22,P009,120,1,62
2025-04-22,P010,20,12,0
2025-04-22,P011,229,23,0
2025-04-22,P012,336,4,0
2025-04-22,P013,290,44,13
2025-04-22,P014,312,11,50
2025-04-22,P015,463,7,0
2025-04-22,P016,277,50,0
2025-04-22,P017,429,5,42
2025-04-22,P018,106,13,0
2025-04-22,P019,186,35,0
2025-04-22,P020,209,11,80
2025-04-22,P021,461,13,0
2025-04-22,P022,108,31,0
2025-04-22,P023,258,33,0
2025-04-22,P024,267,46,75
2025-04-22,P025,161,13,0
2025-04-22,P026,76,14,0
2025-04-22,P027,382,37,0
2025-04-22,P028,142,7,0
2025-04-22,P029,477,15,91
2025-04-22,P030,241,9,0
2025-04-22,P031,498,16,0
2025-04-22,P032,91,36,89
2025-04-22,P033,265,33,0
2025-04-22,P034,239,14,94
2025-04-22,P035,194,34,0
2025-04-22,P036,169,7,0
2025-04-22,P037,131,36,42
2025-04-22,P038,394,11,0
2025-04-22,P039,447,49,0
2025-04-22,P040,250,40,0
2025-04-22,P041,219,10,0
2025-04-22,P042,289,13,74
2025-04-22,P043,142,41,0
2025-04-22,P044,392,24,0
2025-04-22,P045,481,37,0
2025-04-22,P046,416,25,0
2025-04-22,P047,277,19,0
2025-04-22,P048,94,16,0
2025-04-22,P049,84,35,36
2025-04-22,P050,158,50,11
2025-04-23,P001,258,21,5
2025-04-23,P002,42,26,0
2025-04-23,P003,498,30,62
2025-04-23,P004,228,46,0
2025-04-23,P005,178,13,0
2025-04-23,P006,242,47,69
2025-04-23,P007,166,40,47
2025-04-23,P008,181,33,0
2025-04-23,P009,54,9,5
2025-04-23,P010,266,31,0
2025-04-23,P011,152,3,0
2025-04-23,P012,191,34,0
2025-04-23,P013,261,3,0
2025-04-23,P014,152,6,0
2025-04-23,P015,425,31,0
2025-04-23,P016,284,15,41
2025-04-23,P017,144,31,89
2025-04-23,P018,356,30,60
2025-04-23,P019,165,21,82
2025-04-23,P020,64,21,0
2025-04-23,P021,187,26,0
2025-04-23,P022,110,14,88
2025-04-23,P023,433,10,17
2025-04-23,P024,31,15,0
2025-04-23,P025,256,46,85
2025-04-23,P026,362,34,98
2025-04-23,P027,434,13,0
2025-04-23,P028,73,41,52
2025-04-23,P029,219,15,100
2025-04-23,P030,364,8,0
2025-04-23,P031,377,49,40
2025-04-23,P032,397,28,0
2025-04-23,P033,43,23,0
2025-04-23,P034,265,45,0
2025-04-23,P035,208,3,25
2025-04-23,P036,127,28,85
2025-04-23,P037,262,3,0
2025-04-23,P038,46,12,0
2025-04-23,P039,433,22,0
2025-04-23,P040,290,6,0
2025-04-23,P041,199,13,0
2025-04-23,P042,141,42,77
2025-04-23,P043,331,25,0
2025-04-23,P044,448,5,0
2025-04-23,P045,228,10,24
2025-04-23,P046,37,31,0
2025-04-23,P047,169,26,0
2025-04-23,P048,281,20,0
2025-04-23,P049,148,50,0
2025-04-23,P050,453,50,81
2025-04-24,P001,50,48,0
2025-04-24,P002,444,28,97
2025-04-24,P003,428,6,0
2025-04-24,P004,125,31,0
2025-04-24,P005,158,6,0
2025-04-24,P006,327,23,0
2025-04-24,P007,130,12,0
2025-04-24,P008,152,28,0
2025-04-24,P009,378,34,0
2025-04-24,P010,276,3,0
2025-04-24,P011,448,17,0
2025-04-24,P012,48,19,0
2025-04-24,P013,113,10,0
2025-04-24,P014,148,31,0
2025-04-24,P015,334,16,0
2025-04-24,P016,75,8,0
2025-04-24,P017,57,39,0
2025-04-24,P018,84,37,10
2025-04-24,P019,154,9,0
2025-04-24,P020,129,17,0
2025-04-24,P021,144,15,0
2025-04-24,P022,254,26,0
2025-04-24,P023,110,44,0
2025-04-24,P024,250,26,55
2025-04-24,P025,79,21,0
2025-04-24,P026,141,13,0
2025-04-24,P027,487,2,0
2025-04-24,P028,473,22,0
2025-04-24,P029,464,15,0
2025-04-24,P030,347,40,0
2025-04-24,P031,257,38,100
2025-04-24,P032,211,7,0
2025-04-24,P033,454,35,0
2025-04-24,P034,227,22,28
2025-04-24,P035,443,26,0
2025-04-24,P036,377,10,0
2025-04-24,P037,180,23,0
2025-04-24,P038,482,19,56
2025-04-24,P039,95,38,0
2025-04-24,P040,369,20,0
2025-04-24,P041,294,13,0
2025-04-24,P042,46,30,0
2025-04-24,P043,357,13,0
2025-04-24,P044,247,15,25
2025-04-24,P045,451,35,0
2025-04-24,P046,23,22,0
2025-04-24,P047,374,6,0
2025-04-24,P048,367,14,73
2025-04-24,P049,268,19,0
2025-04-24,P050,86,33,0
2025-04-25,P001,159,35,37
2025-04-25,P002,307,45,0
2025-04-25,P003,264,34,0
2025-04-25,P004,132,25,0
2025-04-25,P005,56,47,26
2025-04-25,P006,53,16,0
2025-04-25,P007,400,26,0
2025-04-25,P008,107,2,63
2025-04-25,P009,294,5,0
2025-04-25,P010,436,6,0
2025-04-25,P011,306,13,0
2025-04-25,P012,112,42,32
2025-04-25,P013,39,16,0
2025-04-25,P014,178,30,0
2025-04-25,P015,135,32,0
2025-04-25,P016,53,7,70
2025-04-25,P017,415,47,0
2025-04-25,P018,107,35,0
2025-04-25,P019,21,8,0
2025-04-25,P020,183,27,0
2025-04-25,P021,177,14,0
2025-04-25,P022,219,36,0
2025-04-25,P023,358,12,0
2025-04-25,P024,380,14,0
2025-04-25,P025,374,42,0
2025-04-25,P026,190,8,0
2025-04-25,P027,127,44,5
2025-04-25,P028,421,29,61
2025-04-25,P029,152,49,0
2025-04-25,P030,256,5,0
2025-04-25,P031,161,3,0
2025-04-25,P032,151,28,0
2025-04-25,P033,181,21,28
2025-04-25,P034,329,6,14
2025-04-25,P035,75,15,0
2025-04-25,P036,328,32,73
2025-04-25,P037,356,5,0
2025-04-25,P038,215,44,0
2025-04-25,P039,171,47,0
2025-04-25,P040,392,27,59
2025-04-25,P041,237,20,0
2025-04-25,P042,51,4,0
2025-04-25,P043,348,10,0
2025-04-25,P044,45,37,0
2025-04-25,P045,271,7,44
2025-04-25,P046,454,27,0
2025-04-25,P047,471,38,27
2025-04-25,P048,403,45,0
2025-04-25,P049,123,6,0
2025-04-25,P050,235,9,90
2025-04-26,P001,398,37,9
2025-04-26,P002,46,36,35
2025-04-26,P003,457,14,16
2025-04-26,P004,163,19,0
2025-04-26,P005,477,21,20
2025-04-26,P006,154,49,0
2025-04-26,P007,498,20,0
2025-04-26,P008,433,19,0
2025-04-26,P009,336,1,0
2025-04-26,P010,493,39,0
2025-04-26,P011,478,43,69
2025-04-26,P012,346,8,25
2025-04-26,P013,132,4,0
2025-04-26,P014,391,28,0
2025-04-26,P015,480,12,0
2025-04-26,P016,477,43,0
2025-04-26,P017,121,36,0
2025-04-26,P018,351,29,0
2025-04-26,P019,195,17,0
2025-04-26,P020,100,46,0
2025-04-26,P021,149,16,72
2025-04-26,P022,22,7,0
2025-04-26,P023,359,8,0
2025-04-26,P024,174,31,20
2025-04-26,P025,223,27,0
2025-04-26,P026,440,38,0
2025-04-26,P027,221,50,0
2025-04-26,P028,56,49,0
2025-04-26,P029,132,5,0
2025-04-26,P030,231,0,0
2025-04-26,P031,132,47,34
2025-04-26,P032,172,32,0
2025-04-26,P033,150,19,0
2025-04-26,P034,465,3,0
2025-04-26,P035,303,8,27
2025-04-26,P036,58,40,59
2025-04-26,P037,485,21,30
2025-04-26,P038,363,37,0
2025-04-26,P039,364,44,80
2025-04-26,P040,50,7,0
2025-04-26,P041,175,23,0
2025-04-26,P042,353,8,83
2025-04-26,P043,150,17,0
2025-04-26,P044,461,11,16
2025-04-26,P045,240,28,0
2025-04-26,P046,104,8,23
2025-04-26,P047,335,26,0
2025-04-26,P048,250,25,0
2025-04-26,P049,277,30,0
2025-04-26,P050,322,9,92
2025-04-27,P001,228,39,0
2025-04-27,P002,191,6,0
2025-04-27,P003,349,42,0
2025-04-27,P004,320,20,0
2025-04-27,P005,325,50,0
2025-04-27,P006,356,12,7
2025-04-27,P007,248,30,0
2025-04-27,P008,312,47,0
2025-04-27,P009,244,43,0
2025-04-27,P010,227,12,13
2025-04-27,P011,167,3,0
2025-04-27,P012,92,35,0
2025-04-27,P013,234,24,0
2025-04-27,P014,245,0,0
2025-04-27,P015,134,26,22
2025-04-27,P016,206,50,63
2025-04-27,P017,421,50,0
2025-04-27,P018,493,15,0
2025-04-27,P019,122,41,0
2025-04-27,P020,465,49,0
2025-04-27,P021,20,0,0
2025-04-27,P022,109,23,0
2025-04-27,P023,313,28,35
2025-04-27,P024,296,1,0
2025-04-27,P025,93,24,0
2025-04-27,P026,404,10,43
2025-04-27,P027,168,11,0
2025-04-27,P028,74,34,0
2025-04-27,P029,313,14,0
2025-04-27,P030,64,11,0
2025-04-27,P031,465,30,42
2025-04-27,P032,84,15,0
2025-04-27,P033,151,46,0
2025-04-27,P034,147,12,0
2025-04-27,P035,474,25,0
2025-04-27,P036,224,50,0
2025-04-27,P037,358,5,0
2025-04-27,P038,217,19,10
2025-04-27,P039,72,27,24
2025-04-27,P040,25,11,0
2025-04-27,P041,301,18,71
2025-04-27,P042,463,16,21
2025-04-27,P043,254,44,0
2025-04-27,P044,250,9,0
2025-04-27,P045,159,0,0
2025-04-27,P046,217,0,0
2025-04-27,P047,397,6,0
2025-04-27,P048,217,0,95
2025-04-27,P049,183,46,0
2025-04-27,P050,28,3,0
2025-04-28,P001,206,19,0
2025-04-28,P002,79,29,96
2025-04-28,P003,26,10,0
2025-04-28,P004,401,27,0
2025-04-28,P005,289,43,80
2025-04-28,P006,117,32,57
2025-04-28,P007,360,12,0
2025-04-28,P008,497,33,42
2025-04-28,P009,32,6,0
2025-04-28,P010,255,27,0
2025-04-28,P011,376,36,0
2025-04-28,P012,127,17,15
2025-04-28,P013,247,7,0
2025-04-28,P014,297,48,0
2025-04-28,P015,309,25,61
2025-04-28,P016,252,27,0
2025-04-28,P017,75,32,0
2025-04-28,P018,434,23,50
2025-04-28,P019,430,6,80
2025-04-28,P020,96,35,0
2025-04-28,P021,61,33,0
2025-04-28,P022,438,15,0
2025-04-28,P023,268,46,0
2025-04-28,P024,267,33,0
2025-04-28,P025,268,4,0
2025-04-28,P026,315,44,0
2025-04-28,P027,112,6,32
2025-04-28,P028,41,37,0
2025-04-28,P029,419,15,0
2025-04-28,P030,32,13,0
2025-04-28,P031,229,10,0
2025-04-28,P032,361,42,77
2025-04-28,P033,429,22,0
2025-04-28,P034,495,8,0
2025-04-28,P035,144,4,0
2025-04-28,P036,415,29,46
2025-04-28,P037,307,33,83
2025-04-28,P038,89,0,0
2025-04-28,P039,411,47,16
2025-04-28,P040,335,36,0
2025-04-28,P041,306,5,82
2025-04-28,P042,203,28,0
2025-04-28,P043,484,24,0
2025-04-28,P044,316,37,0
2025-04-28,P045,363,0,21
2025-04-28,P046,379,26,0
2025-04-28,P047,158,46,82
2025-04-28,P048,129,1,0
2025-04-28,P049,434,7,0
2025-04-28,P050,488,26,0
2025-04-29,P001,138,38,80
2025-04-29,P002,160,46,0
2025-04-29,P003,408,23,90
2025-04-29,P004,171,15,40
2025-04-29,P005,47,15,0
2025-04-29,P006,494,42,10
2025-04-29,P007,63,42,0
2025-04-29,P008,318,7,85
2025-04-29,P009,249,7,28
2025-04-29,P010,348,48,0
2025-04-29,P011,208,50,0
2025-04-29,P012,195,4,0
2025-04-29,P013,175,42,0
2025-04-29,P014,210,35,0
2025-04-29,P015,27,5,9
2025-04-29,P016,242,2,68
2025-04-29,P017,427,2,0
2025-04-29,P018,44,41,0
2025-04-29,P019,111,12,0
2025-04-29,P020,350,25,28
2025-04-29,P021,447,41,0
2025-04-29,P022,203,29,0
2025-04-29,P023,120,16,0
2025-04-29,P024,218,1,67
2025-04-29,P025,485,19,0
2025-04-29,P026,76,0,0
2025-04-29,P027,245,0,20
2025-04-29,P028,404,19,75
2025-04-29,P029,339,16,0
2025-04-29,P030,399,2,0
2025-04-29,P031,423,47,39
2025-04-29,P032,123,34,0
2025-04-29,P033,265,3,90
2025-04-29,P034,181,44,0
2025-04-29,P035,169,41,87
2025-04-29,P036,91,24,20
2025-04-29,P037,401,27,0
2025-04-29,P038,321,6,0
2025-04-29,P039,35,11,0
2025-04-29,P040,168,15,0
2025-04-29,P041,27,15,51
2025-04-29,P042,208,23,0
2025-04-29,P043,267,2,0
2025-04-29,P044,87,6,0
2025-04-29,P045,66,39,0
2025-04-29,P046,394,30,0
2025-04-29,P047,411,14,0
2025-04-29,P048,250,46,0
2025-04-29,P049,82,19,0
2025-04-29,P050,453,6,0
2025-04-30,P001,470,11,5
2025-04-30,P002,103,0,0
2025-04-30,P003,41,5,0
2025-04-30,P004,386,49,0
2025-04-30,P005,144,1,0
2025-04-30,P006,207,27,0
2025-04-30,P007,311,13,0
2025-04-30,P008,222,0,25
2025-04-30,P009,285,47,0
2025-04-30,P010,180,31,0
2025-04-30,P011,403,31,0
2025-04-30,P012,244,42,0
2025-04-30,P013,359,11,0
2025-04-30,P014,300,1,0
2025-04-30,P015,417,36,0
2025-04-30,P016,45,7,73
2025-04-30,P017,474,5,0
2025-04-30,P018,321,41,0
2025-04-30,P019,403,12,0
2025-04-30,P020,251,40,34
2025-04-30,P021,45,0,0
2025-04-30,P022,242,33,0
2025-04-30,P023,314,16,0
2025-04-30,P024,25,15,0
2025-04-30,P025,55,50,90
2025-04-30,P026,305,39,0
2025-04-30,P027,291,21,0
2025-04-30,P028,205,4,0
2025-04-30,P029,190,38,0
2025-04-30,P030,398,50,0
2025-04-30,P031,467,19,0
2025-04-30,P032,488,25,15
2025-04-30,P033,46,40,98
2025-04-30,P034,34,11,0
2025-04-30,P035,96,5,0
2025-04-30,P036,126,32,0
2025-04-30,P037,175,7,31
2025-04-30,P038,263,47,0
2025-04-30,P039,268,24,0
2025-04-30,P040,48,2,0
2025-04-30,P041,87,25,93
2025-04-30,P042,26,0,0
2025-04-30,P043,20,14,35
2025-04-30,P044,187,10,0
2025-04-30,P045,254,19,0
2025-04-30,P046,257,39,0
2025-04-30,P047,309,28,94
2025-04-30,P048,410,24,0
2025-04-30,P049,426,15,41
2025-04-30,P050,450,22,47
2025-05-01,P001,426,12,0
2025-05-01,P002,340,0,0
2025-05-01,P003,27,4,49
2025-05-01,P004,203,38,0
2025-05-01,P005,300,22,0
2025-05-01,P006,417,33,0
2025-05-01,P007,27,26,27
2025-05-01,P008,423,11,12
2025-05-01,P009,20,10,0
2025-05-01,P010,99,29,0
2025-05-01,P011,384,9,0
2025-05-01,P012,74,22,0
2025-05-01,P013,69,29,0
2025-05-01,P014,25,24,0
2025-05-01,P015,308,42,87
2025-05-01,P016,224,44,0
2025-05-01,P017,264,1,41
2025-05-01,P018,79,22,26
2025-05-01,P019,148,20,0
2025-05-01,P020,266,47,0
2025-05-01,P021,293,39,12
2025-05-01,P022,236,41,0
2025-05-01,P023,52,29,0
2025-05-01,P024,462,40,0
2025-05-01,P025,144,43,72
2025-05-01,P026,287,7,0
2025-05-01,P027,389,2,0
2025-05-01,P028,469,42,0
2025-05-01,P029,103,14,0
2025-05-01,P030,412,9,0
2025-05-01,P031,351,34,0
2025-05-01,P032,128,41,0
2025-05-01,P033,107,31,0
2025-05-01,P034,450,10,0
2025-05-01,P035,233,10,0
2025-05-01,P036,247,38,0
2025-05-01,P037,103,28,0
2025-05-01,P038,67,35,0
2025-05-01,P039,226,34,0
2025-05-01,P040,112,22,50
2025-05-01,P041,268,25,92
2025-05-01,P042,215,35,0
2025-05-01,P043,145,0,0
2025-05-01,P044,140,2,11
2025-05-01,P045,396,24,0
2025-05-01,P046,208,16,0
2025-05-01,P047,74,49,0
2025-05-01,P048,63,15,51
2025-05-01,P049,140,32,0
2025-05-01,P050,452,26,0
2025-05-02,P001,364,12,0
2025-05-02,P002,27,20,17
2025-05-02,P003,82,44,0
2025-05-02,P004,119,11,0
2025-05-02,P005,233,41,0
2025-05-02,P006,331,6,15
2025-05-02,P007,156,32,23
2025-05-02,P008,150,31,0
2025-05-02,P009,474,27,0
2025-05-02,P010,183,45,0
2025-05-02,P011,389,36,93
2025-05-02,P012,351,44,0
2025-05-02,P013,483,49,7
2025-05-02,P014,121,7,90
2025-05-02,P015,193,37,96
2025-05-02,P016,156,2,0
2025-05-02,P017,103,33,76
2025-05-02,P018,220,34,0
2025-05-02,P019,322,20,0
2025-05-02,P020,321,49,0
2025-05-02,P021,461,14,65
2025-05-02,P022,214,45,19
2025-05-02,P023,200,50,0
2025-05-02,P024,488,37,0
2025-05-02,P025,229,27,0
2025-05-02,P026,152,30,83
2025-05-02,P027,162,12,0
2025-05-02,P028,88,47,0
2025-05-02,P029,350,15,0
2025-05-02,P030,197,31,95
2025-05-02,P031,172,4,0
2025-05-02,P032,113,35,0
2025-05-02,P033,52,48,35
2025-05-02,P034,98,20,0
2025-05-02,P035,417,21,66
2025-05-02,P036,158,42,0
2025-05-02,P037,152,21,0
2025-05-02,P038,373,36,10
2025-05-02,P039,38,24,37
2025-05-02,P040,50,47,77
2025-05-02,P041,292,42,0
2025-05-02,P042,51,16,32
2025-05-02,P043,344,2,0
2025-05-02,P044,395,26,0
2025-05-02,P045,444,8,0
2025-05-02,P046,276,16,13
2025-05-02,P047,105,42,0
2025-05-02,P048,78,32,0
2025-05-02,P049,276,17,0
2025-05-02,P050,236,41,55
2025-05-03,P001,269,12,40
2025-05-03,P002,76,43,49
2025-05-03,P003,149,12,24
2025-05-03,P004,20,8,0
2025-05-03,P005,325,8,30
2025-05-03,P006,276,22,0
2025-05-03,P007,171,22,0
2025-05-03,P008,106,36,0
2025-05-03,P009,197,8,0
2025-05-03,P010,62,10,0
2025-05-03,P011,357,22,0
2025-05-03,P012,317,24,0
2025-05-03,P013,227,29,40
2025-05-03,P014,71,10,0
2025-05-03,P015,414,21,0
2025-05-03,P016,314,42,0
2025-05-03,P017,428,15,0
2025-05-03,P018,362,50,0
2025-05-03,P019,133,18,0
2025-05-03,P020,445,15,34
2025-05-03,P021,300,12,0
2025-05-03,P022,468,49,46
2025-05-03,P023,110,21,0
2025-05-03,P024,232,10,0
2025-05-03,P025,415,18,85
2025-05-03,P026,81,3,95
2025-05-03,P027,432,4,0
2025-05-03,P028,385,17,0
2025-05-03,P029,274,35,0
2025-05-03,P030,202,48,0
2025-05-03,P031,463,5,16
2025-05-03,P032,220,6,0
2025-05-03,P033,216,19,0
2025-05-03,P034,403,4,73
2025-05-03,P035,317,46,99
2025-05-03,P036,372,43,0
2025-05-03,P037,499,27,0
2025-05-03,P038,53,12,45
2025-05-03,P039,131,45,0
2025-05-03,P040,210,20,0
2025-05-03,P041,252,21,0
2025-05-03,P042,163,3,97
2025-05-03,P043,320,0,3
2025-05-03,P044,225,47,98
2025-05-03,P045,276,31,87
2025-05-03,P046,233,14,0
2025-05-03,P047,425,48,0
2025-05-03,P048,305,16,0
2025-05-03,P049,274,31,0
2025-05-03,P050,362,4,8
2025-05-04,P001,202,44,0
2025-05-04,P002,194,24,0
2025-05-04,P003,421,16,0
2025-05-04,P004,301,23,0
2025-05-04,P005,341,44,6
2025-05-04,P006,297,28,0
2025-05-04,P007,127,27,91
2025-05-04,P008,38,15,0
2025-05-04,P009,339,50,0
2025-05-04,P010,305,0,0
2025-05-04,P011,444,19,85
2025-05-04,P012,275,11,0
2025-05-04,P013,290,36,0
2025-05-04,P014,408,5,80
2025-05-04,P015,303,48,0
2025-05-04,P016,375,3,0
2025-05-04,P017,144,21,0
2025-05-04,P018,333,27,0
2025-05-04,P019,446,8,0
2025-05-04,P020,295,16,0
2025-05-04,P021,220,23,91
2025-05-04,P022,492,47,0
2025-05-04,P023,83,28,99
2025-05-04,P024,239,34,0
2025-05-04,P025,365,12,0
2025-05-04,P026,65,42,0
2025-05-04,P027,303,2,87
2025-05-04,P028,209,32,0
2025-05-04,P029,136,29,97
2025-05-04,P030,207,12,0
2025-05-04,P031,454,10,0
2025-05-04,P032,282,4,91
2025-05-04,P033,287,15,0
2025-05-04,P034,45,6,0
2025-05-04,P035,484,29,0
2025-05-04,P036,262,38,0
2025-05-04,P037,283,23,0
2025-05-04,P038,132,45,60
2025-05-04,P039,230,3,0
2025-05-04,P040,63,9,0
2025-05-04,P041,233,19,86
2025-05-04,P042,82,24,0
2025-05-04,P043,129,21,49
2025-05-04,P044,151,1,0
2025-05-04,P045,475,26,3
2025-05-04,P046,449,0,0
2025-05-04,P047,229,41,0
2025-05-04,P048,133,4,0
2025-05-04,P049,439,7,65
2025-05-04,P050,428,46,0
2025-05-05,P001,398,44,0
2025-05-05,P002,45,39,87
2025-05-05,P003,188,31,19
2025-05-05,P004,345,10,0
2025-05-05,P005,451,14,0
2025-05-05,P006,323,8,0
2025-05-05,P007,483,6,0
2025-05-05,P008,130,1,0
2025-05-05,P009,178,45,2
2025-05-05,P010,279,23,18
2025-05-05,P011,409,49,0
2025-05-05,P012,307,46,27
2025-05-05,P013,263,2,41
2025-05-05,P014,219,40,0
2025-05-05,P015,430,9,0
2025-05-05,P016,93,9,32
2025-05-05,P017,123,0,15
2025-05-05,P018,178,16,0
2025-05-05,P019,391,10,4
2025-05-05,P020,362,5,3
2025-05-05,P021,209,34,0
2025-05-05,P022,123,1,0
2025-05-05,P023,148,23,99
2025-05-05,P024,378,28,0
2025-05-05,P025,416,38,0
2025-05-05,P026,336,42,0
2025-05-05,P027,326,20,0
2025-05-05,P028,498,42,0
2025-05-05,P029,129,31,43
2025-05-05,P030,253,43,0
2025-05-05,P031,370,2,0
2025-05-05,P032,481,48,0
2025-05-05,P033,461,49,0
2025-05-05,P034,477,30,0
2025-05-05,P035,91,15,0
2025-05-05,P036,146,48,42
2025-05-05,P037,380,25,0
2025-05-05,P038,232,11,83
2025-05-05,P039,147,13,30
2025-05-05,P040,381,6,0
2025-05-05,P041,374,43,0
2025-05-05,P042,354,4,0
2025-05-05,P043,411,40,0
2025-05-05,P044,65,16,50
2025-05-05,P045,274,6,0
2025-05-05,P046,362,9,0
2025-05-05,P047,348,36,0
2025-05-05,P048,135,16,59
2025-05-05,P049,165,41,0
2025-05-05,P050,281,34,0
2025-05-06,P001,299,36,0
2025-05-06,P002,312,29,0
2025-05-06,P003,343,50,0
2025-05-06,P004,376,11,0
2025-05-06,P005,86,2,0
2025-05-06,P006,331,42,12
2025-05-06,P007,93,30,37
2025-05-06,P008,82,22,0
2025-05-06,P009,154,19,0
2025-05-06,P010,161,15,3
2025-05-06,P011,261,27,0
2025-05-06,P012,175,26,0
2025-05-06,P013,400,45,64
2025-05-06,P014,236,11,0
2025-05-06,P015,413,16,0
2025-05-06,P016,288,47,0
2025-05-06,P017,356,47,4
2025-05-06,P018,226,13,0
2025-05-06,P019,139,7,0
2025-05-06,P020,80,50,46
2025-05-06,P021,442,12,85
2025-05-06,P022,443,42,0
2025-05-06,P023,89,16,0
2025-05-06,P024,153,8,0
2025-05-06,P025,86,46,0
2025-05-06,P026,195,49,0
2025-05-06,P027,139,15,0
2025-05-06,P028,406,8,0
2025-05-06,P029,77,3,0
2025-05-06,P030,262,36,0
2025-05-06,P031,78,7,0
2025-05-06,P032,287,4,0
2025-05-06,P033,370,38,0
2025-05-06,P034,426,22,0
2025-05-06,P035,484,37,0
2025-05-06,P036,307,32,4
2025-05-06,P037,144,30,62
2025-05-06,P038,36,14,0
2025-05-06,P039,411,37,0
2025-05-06,P040,464,37,92
2025-05-06,P041,321,48,100
2025-05-06,P042,202,47,0
2025-05-06,P043,299,8,0
2025-05-06,P044,225,13,23
2025-05-06,P045,136,11,53
2025-05-06,P046,370,23,0
2025-05-06,P047,315,30,0
2025-05-06,P048,259,14,0
2025-05-06,P049,472,28,76
2025-05-06,P050,64,50,0
2025-05-07,P001,207,11,0
2025-05-07,P002,367,31,0
2025-05-07,P003,472,17,0
2025-05-07,P004,279,10,0
2025-05-07,P005,148,41,0
2025-05-07,P006,331,38,0
2025-05-07,P007,270,38,0
2025-05-07,P008,132,9,0
2025-05-07,P009,488,0,0
2025-05-07,P010,265,16,0
2025-05-07,P011,265,8,96
2025-05-07,P012,300,20,0
2025-05-07,P013,256,17,0
2025-05-07,P014,492,27,58
2025-05-07,P015,253,38,0
2025-05-07,P016,127,21,59
2025-05-07,P017,211,9,0
2025-05-07,P018,381,40,0
2025-05-07,P019,181,20,0
2025-05-07,P020,379,46,90
2025-05-07,P021,442,13,0
2025-05-07,P022,461,9,0
2025-05-07,P023,305,12,0
2025-05-07,P024,102,34,0
2025-05-07,P025,476,12,0
2025-05-07,P026,262,18,100
2025-05-07,P027,132,49,36
2025-05-07,P028,439,12,0
2025-05-07,P029,20,1,0
2025-05-07,P030,500,25,0
2025-05-07,P031,31,29,0
2025-05-07,P032,384,11,0
2025-05-07,P033,306,6,0
2025-05-07,P034,94,45,4
2025-05-07,P035,333,6,0
2025-05-07,P036,55,18,79
2025-05-07,P037,437,49,0
2025-05-07,P038,66,49,68
2025-05-07,P039,213,39,56
2025-05-07,P040,296,21,0
2025-05-07,P041,236,46,0
2025-05-07,P042,21,8,0
2025-05-07,P043,41,7,98
2025-05-07,P044,459,38,0
2025-05-07,P045,82,41,0
2025-05-07,P046,127,13,0
2025-05-07,P047,495,29,0
2025-05-07,P048,301,48,26
2025-05-07,P049,29,25,0
2025-05-07,P050,479,18,94
2025-05-08,P001,355,47,0
2025-05-08,P002,118,13,0
2025-05-08,P003,70,32,33
2025-05-08,P004,75,5,0
2025-05-08,P005,200,34,3
2025-05-08,P006,456,2,0
2025-05-08,P007,28,2,0
2025-05-08,P008,500,50,97
2025-05-08,P009,401,17,64
2025-05-08,P010,338,26,92
2025-05-08,P011,339,24,0
2025-05-08,P012,364,2,0
2025-05-08,P013,162,35,0
2025-05-08,P014,243,23,7
2025-05-08,P015,338,33,0
2025-05-08,P016,116,8,0
2025-05-08,P017,281,24,0
2025-05-08,P018,201,40,0
2025-05-08,P019,303,23,0
2025-05-08,P020,310,39,0
2025-05-08,P021,382,9,0
2025-05-08,P022,395,41,0
2025-05-08,P023,369,20,0
2025-05-08,P024,72,47,0
2025-05-08,P025,346,31,0
2025-05-08,P026,244,25,89
2025-05-08,P027,466,20,0
2025-05-08,P028,141,29,0
2025-05-08,P029,271,38,0
2025-05-08,P030,333,18,4
2025-05-08,P031,176,45,79
2025-05-08,P032,167,32,0
2025-05-08,P033,390,35,0
2025-05-08,P034,260,3,18
2025-05-08,P035,106,35,85
2025-05-08,P036,303,36,0
2025-05-08,P037,353,41,0
2025-05-08,P038,419,0,0
2025-05-08,P039,456,31,0
2025-05-08,P040,400,32,72
2025-05-08,P041,359,34,0
2025-05-08,P042,283,28,0
2025-05-08,P043,366,35,0
2025-05-08,P044,148,23,0
2025-05-08,P045,164,33,0
2025-05-08,P046,253,3,0
2025-05-08,P047,358,48,0
2025-05-08,P048,335,21,0
2025-05-08,P049,452,16,0
2025-05-08,P050,177,50,0
2025-05-09,P001,247,32,44
2025-05-09,P002,281,30,0
2025-05-09,P003,78,23,0
2025-05-09,P004,73,32,61
2025-05-09,P005,434,31,87
2025-05-09,P006,58,3,0
2025-05-09,P007,466,43,0
2025-05-09,P008,143,0,0
2025-05-09,P009,69,36,91
2025-05-09,P010,21,11,0
2025-05-09,P011,305,30,0
2025-05-09,P012,126,37,0
2025-05-09,P013,28,19,60
2025-05-09,P014,54,11,0
2025-05-09,P015,467,49,0
2025-05-09,P016,499,48,0
2025-05-09,P017,216,43,0
2025-05-09,P018,83,1,0
2025-05-09,P019,400,35,0
2025-05-09,P020,486,43,0
2025-05-09,P021,379,24,0
2025-05-09,P022,61,21,0
